,Report_Ticket,Measure_Code,Measure_Name,DelivSys,StratVal,PlanParent,Region,County,County_Size,County_Size_Ordered,Directionality,Units,Value,CSA_CompVal_Desc,CSA_CompVal,CSA_Diff,CSA_PctBelowComp,ICA_CompVal,ICA_Diff,ICA_25,ICA_75,CSA_25,CSA_75
123,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,MULU,SSAF,Large,1_Large,Lower is better,Percentage,0.212952228,med,0.274365117,0,0.475428571,0.18861483,0,0.058127906,0.504680815,0.057685015,0.409065553
124,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,RDKA,UFJF,Small,3_Small,Lower is better,Percentage,0.138583974,med,0.242355854,0,0.649090909,0.135839737,0,0.065760864,0.567057096,0.046938134,1.048340128
125,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,AMXO,BAUL,Small,3_Small,Lower is better,Percentage,0,med,0.237783102,0,0.610909091,0,0,0.066348014,0.65211566,0.040163558,0.809245011
126,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,RVMN,VQRW,Small,3_Small,Lower is better,Percentage,0.235281143,med,0.219492094,0.019407372,0.484571429,0.294101428,0,0.057540756,0.493339673,0.062701104,0.471998715
127,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,BVUN,PXMB,Small,3_Small,Lower is better,Percentage,0.231407827,med,0.246928606,0.070321736,0.674545455,0.280581991,0,0.065173713,0.623762806,0.058067794,0.864420807
128,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,ZUSK,XHGS,Small,3_Small,Lower is better,Percentage,0,med,0.267505989,0,0.610909091,0,0,0.068109466,0.623762806,0.054680506,1.039144162
129,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,UGVM,WREF,Small,3_Small,Lower is better,Percentage,0.581923236,med,0.219492094,0.417759751,0.674545455,0.63763929,0,0.069283767,0.527363099,0.058067794,0.827636943
130,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,Percentage,0.75902877,med,0.18748283,0.569896699,0.585454545,0,0.767190369,0.046972046,0.516021957,0.055648303,0.763265181
131,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,Percentage,0,med,0.262933237,0,0.406857143,0,0,0.059889358,0.459316248,0.059566048,0.413560779
132,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,HNAG,XIMU,Rural,4_Rural,Lower is better,Percentage,0.087724795,med,0.217205718,0,0.438666667,0,0.107418116,0.063412261,0.561386525,0.158744124,0.231318779
133,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,IGYO,APBK,Large,1_Large,Lower is better,Percentage,0,med,0.24464223,0,0.719090909,0,0,0.066348014,0.550045383,0.04500254,1.06673206
134,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,VDST,GWOP,Large,1_Large,Lower is better,Percentage,0,med,0.219492094,0,0.598181818,0,0,0.065173713,0.646445089,0.049357625,1.06673206
135,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,JPVF,LUMG,Medium,2_Medium,Lower is better,Percentage,0.065411582,med,0.237783102,0,0.507428571,0.075632142,0,0.050494949,0.657786231,0.073987302,0.480989166
136,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,HQMZ,FPTE,Rural,4_Rural,Lower is better,Percentage,0.068192209,med,0.230923974,0,0.668181818,0.068192209,0,0.046972046,0.567057096,0.045970337,0.9747724
137,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,SVFY,FLQJ,Rural,4_Rural,Lower is better,Percentage,0.256724152,med,0.22177847,0.010793241,0.763636364,0.278117832,0,0.060476509,0.629433376,0.042583049,1.085123992
138,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,ZLHS,IBIE,Medium,2_Medium,Lower is better,Percentage,0.199460284,med,0.269792365,0,0.379428571,0.177670505,0,0.056366455,0.595409951,0.072106269,0.364113294
139,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,BJSY,FPZZ,Large,1_Large,Lower is better,Percentage,0,med,0.205773838,0,0.680909091,0,0,0.062825111,0.567057096,0.057099998,0.818440977
140,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,PMHF,WHVC,Medium,2_Medium,Lower is better,"Total per 1,000 months",2.908975512,med,0.274365117,2.0293439,0.544,0,2.353625641,0.055192154,0.493339673,0.069598225,0.436036908
141,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,MULU,SSAF,Medium,2_Medium,Lower is better,"Total per 1,000 months",1.24306291,med,0.256074109,1.039575448,0.411428571,0.217008461,1.432665904,0.056366455,0.646445089,0.052041916,0.449522585
142,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,RDKA,UFJF,Rural,4_Rural,Lower is better,Percentage,0.605907599,med,0.240069478,0.420197879,0.680909091,0.133095499,0.456815203,0.068696617,0.464986819,0.041615252,0.919596604
143,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,AMXO,BAUL,Rural,4_Rural,Lower is better,Percentage,0.690278577,med,0.21034659,0.38768256,0.668181818,0,0.739584189,0.06165081,0.561386525,0.05371271,0.947184502
144,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,RVMN,VQRW,Large,1_Large,Lower is better,"Total per 1,000 months",1.750681494,med,0.265219613,1.428901819,0.393142857,0.286748893,1.311901743,0.050494949,0.561386525,0.070225236,0.458513037
145,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,BVUN,PXMB,Large,1_Large,Lower is better,Percentage,0.877417468,med,0.258360485,0.733312657,0.598181818,0.32107836,0.649705415,0.065760864,0.669127373,0.056132201,0.754069215
146,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,ZUSK,XHGS,Large,1_Large,Lower is better,"Total per 1,000 months",1.312251695,med,0.24464223,0.838726215,0.528181818,0,1.444680766,0.056366455,0.555715954,0.055164404,0.892008706
147,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,UGVM,WREF,Large,1_Large,Lower is better,Percentage,0.823576908,med,0.23321035,0.671397262,0.591818182,0.538588527,0.184593847,0.055192154,0.555715954,0.043066947,0.947184502
148,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HAVZ,FULH,JPEM,Large,1_Large,Lower is better,Percentage,0.233565731,med,0.230923974,0.004632445,0.486451613,0.052343784,0.196076072,0.058715057,0.476327961,0.018190139,0.289425014
149,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HAVZ,TPDF,GFBK,Large,1_Large,Lower is better,Percentage,0.399536203,med,0.260646861,0.261441745,0.335483871,0,0.467638965,0.069283767,0.58973938,0.015674481,0.23952415
150,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,KPGN,AEVC,Rural,4_Rural,Lower is better,Percentage,0,med,0.196628334,0,0.757272727,0,0,0.048146347,0.527363099,0.056616099,1.085123992
151,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",2.360207345,med,0.226351222,1.79921893,0.525714286,0,2.602845484,0.069870918,0.578398238,0.050160883,0.395579875
152,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,HNAG,XIMU,Medium,2_Medium,Lower is better,"Total per 1,000 months",1.121135034,med,0.217205718,1.108604116,0.438666667,0,1.183420314,0.061063659,0.680468515,0.136490275,0.296632316
153,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,IGYO,APBK,Small,3_Small,Lower is better,"Total per 1,000 months",1.039144162,med,0.260646861,0.656411056,0.757272727,0,0.781657113,0.052843551,0.606751093,0.043550846,0.873616773
154,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,VDST,GWOP,Small,3_Small,Lower is better,Percentage,0,med,0.21034659,0,0.56,0,0,0.065173713,0.635103947,0.047422032,1.094319958
155,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,JPVF,LUMG,Large,1_Large,Lower is better,"Total per 1,000 months",1.041193138,med,0.235496726,1.116807614,0.534857143,0.068137065,1.315743607,0.057540756,0.618092235,0.061447082,0.521446199
156,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,HQMZ,FPTE,Rural,4_Rural,Lower is better,"Total per 1,000 months",2.082035012,med,0.24464223,1.508657485,0.757272727,0.090664642,2.057831288,0.058715057,0.640774518,0.055164404,0.983968366
157,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,SVFY,FLQJ,Rural,4_Rural,Lower is better,"Total per 1,000 months",1.309159812,med,0.269792365,0.974933095,0.687272727,0.206805567,0.974425729,0.060476509,0.476327961,0.058067794,0.937988536
158,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,ZLHS,IBIE,Large,1_Large,Lower is better,"Total per 1,000 months",1.510255179,med,0.182910078,1.686403772,0.384,0.194431873,1.602411742,0.055192154,0.635103947,0.058939037,0.36860852
159,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PMKD,EZHM,CBNW,Small,3_Small,Lower is better,Percentage,0.492316821,med,0.189769206,0.15840724,0.687272727,0.056132201,0.413087155,0.057540756,0.612421664,0.055164404,0.864420807
160,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,SLXK,PXAG,Small,3_Small,Lower is better,Percentage,0.089110675,med,0.192055582,0,0.750909091,NA,NA,NA,NA,0.048873727,0.873616773
161,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HAVZ,EZHM,CBNW,Small,3_Small,Lower is better,Percentage,0.049357625,med,0.217205718,0,0.604545455,0.041131354,0,0.067522315,0.635103947,0.05371271,0.947184502
162,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,FULH,JPEM,Medium,2_Medium,Lower is better,Percentage,0.280313284,med,0.237783102,0.016019869,0.406774194,0.059280912,0.155389859,0.056953605,0.464986819,0.019351211,0.237029106
163,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MEDL,TPDF,GFBK,Medium,2_Medium,Lower is better,Percentage,0.270761825,med,0.182910078,0.071932128,0.406774194,0,0.335375443,0.055192154,0.58973938,0.019157699,0.276949798
164,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,JHPZ,FULH,JPEM,Medium,2_Medium,Lower is better,Percentage,0.143924724,med,0.214919342,0,0.356451613,0.056127672,0.098880654,0.066348014,0.561386525,0.015867993,0.276949798
165,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,JHPZ,PMHF,WHVC,Rural,4_Rural,Lower is better,Percentage,0,med,0.265219613,0,0.493714286,0,0,0.053430702,0.601080522,0.072106269,0.530436651
166,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,JHPZ,HNAG,XIMU,Small,3_Small,Lower is better,Percentage,0,med,0.269792365,0,0.494666667,0,0,0.065760864,0.47065739,0.129072325,0.266696945
167,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,JHPZ,RVMN,VQRW,Large,1_Large,Lower is better,Percentage,0.330355545,med,0.237783102,0.037326952,0.448,0.294101428,0.032326588,0.058127906,0.453645677,0.073360291,0.458513037
168,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,FULH,JPEM,Rural,4_Rural,Lower is better,Percentage,0.055497024,med,0.205773838,0,0.461290323,0.075047111,0,0.066348014,0.612421664,0.019544723,0.207088588
169,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HLUY,VENB,MENW,Rural,4_Rural,Lower is better,Percentage,0.156660506,med,0.23321035,0,0.431935484,0.100168326,0.074968007,0.046972046,0.635103947,0.020318772,0.214573717
170,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,TBSN,TKTE,BENV,Rural,4_Rural,Lower is better,Percentage,0.224232832,med,0.192055582,0.011790482,0.419354839,0.021290382,0.198171538,0.06223796,0.663456802,0.022447405,0.199603458
171,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PCHL,GIHK,CQOL,Rural,4_Rural,Lower is better,"Total per 1,000 months",1.085999508,med,0.23321035,1.278917916,0.384,0.164652471,1.204501032,0.060476509,0.595409951,0.058939037,0.516950973
172,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,YRSX,JZKU,QJYD,Large,1_Large,Lower is better,Percentage,0.185258625,med,0.260646861,0,0.478064516,0,0.158279214,0.066935165,0.527363099,0.017609602,0.219563804
173,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,IYWL,BCYG,FDRJ,Small,3_Small,Lower is better,Percentage,0.190119884,med,0.242355854,0,0.443333333,0,0.14974044,0.055779304,0.499010244,0.133523095,0.266696945
174,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,IYWL,VPXL,RGKO,Small,3_Small,Lower is better,Percentage,0.094839103,med,0.182910078,0,0.525714286,0,0.10855078,0.052256401,0.516021957,0.050160883,0.525941425
175,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,RCXK,NIUA,KQIZ,Small,3_Small,Lower is better,Percentage,0.118548133,med,0.258360485,0,0.448709677,0.102196666,0,0.055192154,0.680468515,0.018190139,0.251999366
176,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PIYA,MGEX,PWII,Medium,2_Medium,Lower is better,Percentage,0.21884947,med,0.269792365,0,0.410666667,0.155791148,0,0.063999412,0.623762806,0.139457455,0.274861137
177,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,JIGJ,ACOG,CVPL,Small,3_Small,Lower is better,Percentage,0.153399559,med,0.214919342,0,0.499032258,0,0.192190252,0.050494949,0.567057096,0.020705796,0.271959712
178,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,INPA,TXQK,Small,3_Small,Lower is better,Percentage,0.064034285,med,0.237783102,0,0.388571429,0.077755917,0,0.066348014,0.555715954,0.05454996,0.530436651
179,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,PIYA,RQLQ,LZVL,Large,1_Large,Lower is better,Percentage,0.280586436,med,0.269792365,0.055065769,0.546,0.242218217,0.013259566,0.049320648,0.544374812,0.124621555,0.258532752
180,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,ZLCU,PKIM,GHSS,Large,1_Large,Lower is better,Percentage,0.549346347,med,0.201201086,0.301286246,0.534857143,0.024929025,0.429608174,0.066348014,0.53303367,0.052041916,0.445027359
181,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,ZLCU,RPKJ,QTAG,Large,1_Large,Lower is better,Percentage,0.192952241,med,0.230923974,0.009766546,0.370285714,0,0.228684137,0.064586563,0.663456802,0.067090181,0.449522585
182,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,ZLCU,RYQC,BVES,Large,1_Large,Lower is better,Percentage,0.691700914,med,0.265219613,0.60040618,0.548571429,0.036928088,0.748226132,0.053430702,0.459316248,0.055803982,0.413560779
183,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,VENB,MENW,Large,1_Large,Lower is better,Percentage,0.093200095,med,0.19891471,0,0.356451613,0.070553343,0,0.06223796,0.481998532,0.022640917,0.212078674
184,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,NIUA,KQIZ,Large,1_Large,Lower is better,Percentage,0.283187002,med,0.260646861,0.030458701,0.490645161,0.096064866,0.146809688,0.048733497,0.657786231,0.016255017,0.222058847
185,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,TKTE,BENV,Large,1_Large,Lower is better,Percentage,0.024530223,med,0.205773838,0,0.36483871,0.024067389,0,0.062825111,0.635103947,0.022640917,0.247009279
186,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,ACOG,CVPL,Large,1_Large,Lower is better,Percentage,0.217175302,med,0.242355854,0,0.410967742,0,0.162425226,0.068696617,0.521692528,0.02012526,0.261979539
187,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,JZKU,QJYD,Large,1_Large,Lower is better,Percentage,0.255028789,med,0.217205718,0,0.423548387,0,0.178967571,0.058715057,0.606751093,0.022640917,0.23952415
188,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,INPA,TXQK,Large,1_Large,Lower is better,Percentage,0.383521623,med,0.237783102,0.11162269,0.365714286,0.064034285,0.304776142,0.063999412,0.481998532,0.065209148,0.413560779
189,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,MGEX,PWII,Rural,4_Rural,Lower is better,Percentage,0.159672507,med,0.228637598,0,0.457333333,0.202157562,0.01271038,0.065760864,0.487669103,0.135006685,0.280303932
190,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HAVZ,BCYG,FDRJ,Rural,4_Rural,Lower is better,Percentage,0.197010348,med,0.217205718,0.010032908,0.546,0,0.234988247,0.070458068,0.640774518,0.151326174,0.302075111
191,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,HAVZ,VPXL,RGKO,Medium,2_Medium,Lower is better,Percentage,0.093506313,med,0.212632966,0,0.498285714,0,0.12789944,0.049907798,0.459316248,0.052668927,0.373103746
192,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,GIHK,CQOL,Medium,2_Medium,Lower is better,Percentage,0.161455336,med,0.226351222,0,0.457142857,0.156659633,0,0.048733497,0.538704241,0.053922949,0.359618068
193,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MRZM,RQLQ,LZVL,Medium,2_Medium,Lower is better,Percentage,0.298114729,med,0.194341958,0.035284091,0.550666667,0.250203433,0,0.055192154,0.623762806,0.163194894,0.220433189
194,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,Percentage,0.029043524,med,0.192055582,0,0.521142857,0.021540614,0,0.065173713,0.550045383,0.050160883,0.458513037
195,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,RPKJ,QTAG,Small,3_Small,Lower is better,Percentage,0,med,0.185196454,0,0.420571429,0,0,0.055192154,0.663456802,0.053922949,0.386589423
196,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,WPWM,RYQC,BVES,Small,3_Small,Lower is better,Percentage,0.035349965,med,0.260646861,0,0.475428571,0.037243713,0,0.053430702,0.635103947,0.050160883,0.539427102
197,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,EBAT,QDRM,OTGL,Small,3_Small,Lower is better,Percentage,0.146258144,med,0.274365117,0,0.384,NA,NA,NA,NA,0.059566048,0.494474844
198,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,EBAT,BJSF,BECH,Small,3_Small,Lower is better,Percentage,0.040447569,med,0.267505989,0,0.507428571,NA,NA,NA,NA,0.067090181,0.404570327
199,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,VFDB,TWOO,TGXQ,Rural,4_Rural,Lower is better,Percentage,0.362902083,med,0.269792365,0.146397697,0.335483871,NA,NA,NA,NA,0.015480969,0.286929971
200,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,JXEK,UUFM,Small,3_Small,Lower is better,Percentage,0.209270144,med,0.224064846,0.029720605,0.462,NA,NA,NA,NA,0.170612844,0.32384629
201,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,YNIH,FCKI,BTRV,Small,3_Small,Lower is better,Percentage,0.128470304,med,0.23321035,0,0.522666667,NA,NA,NA,NA,0.148358995,0.231318779
202,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,IMTZ,BEHR,XRZZ,Large,1_Large,Lower is better,Percentage,0.193640345,med,0.246928606,0.006758248,0.490645161,0,0.262122905,0.058127906,0.669127373,0.017222578,0.222058847
203,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,VBPH,SASB,Small,3_Small,Lower is better,Percentage,0.298550111,med,0.24464223,0.061600045,0.548571429,NA,NA,NA,NA,0.055803982,0.413560779
204,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,YNIH,SFYS,BXCY,Small,3_Small,Lower is better,Percentage,0.116064954,med,0.230923974,0,0.493714286,NA,NA,NA,NA,0.052668927,0.391084649
205,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,TZFX,SXXL,Small,3_Small,Lower is better,Percentage,0.310952579,med,0.253787734,0.116865268,0.406857143,NA,NA,NA,NA,0.067090181,0.507960521
206,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,DJIA,QWLB,Small,3_Small,Lower is better,Percentage,0.311478288,med,0.230923974,0.046499935,0.438666667,NA,NA,NA,NA,0.166162074,0.25036856
207,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,UDJX,KYUU,Medium,2_Medium,Lower is better,Percentage,0.330318369,med,0.267505989,0.219269832,0.512,NA,NA,NA,NA,0.055176971,0.539427102
208,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,XETT,FHIW,Small,3_Small,Lower is better,Percentage,0.42450857,med,0.269792365,0.179836512,0.706363636,NA,NA,NA,NA,0.039195761,1.094319958
209,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,JGRN,HDVJ,Large,1_Large,Lower is better,Percentage,0.176788988,med,0.19891471,0,0.555333333,NA,NA,NA,NA,0.133523095,0.302075111
210,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,YNIH,RNET,UBSK,Large,1_Large,Lower is better,Percentage,0.062419006,med,0.194341958,0,0.388571429,NA,NA,NA,NA,0.057058004,0.471998715
211,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,QTVZ,VWXS,PVBK,Rural,4_Rural,Lower is better,Percentage,0.359385994,med,0.18748283,0.24300516,0.476,NA,NA,NA,NA,0.164678484,0.25036856
212,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,QKXI,XQJD,Small,3_Small,Lower is better,Percentage,0.980516291,med,0.249214982,0.844413654,0.572727273,NA,NA,NA,NA,0.04500254,1.048340128
213,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,EKLS,UKJV,Small,3_Small,Lower is better,"Total per 1,000 months",1.722977521,med,0.192055582,1.362124596,0.763636364,NA,NA,NA,NA,0.039195761,1.085123992
214,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,PCZZ,LLDL,Small,3_Small,Lower is better,"Total per 1,000 months",1.502521569,med,0.251501358,1.082506662,0.585454545,NA,NA,NA,NA,0.04790593,1.048340128
215,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,RUVL,XCFD,Small,3_Small,Lower is better,Percentage,0.584215366,med,0.205773838,0.58621297,0.528181818,NA,NA,NA,NA,0.042583049,1.011556264
216,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,VRJJ,SRSW,Small,3_Small,Lower is better,"Total per 1,000 months",1.399026764,med,0.205773838,1.155851675,0.674545455,NA,NA,NA,NA,0.044518642,0.744873249
217,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,MNPH,KZTA,Small,3_Small,Lower is better,Percentage,0.670685757,med,0.260646861,0.582685514,0.591818182,NA,NA,NA,NA,0.045970337,0.892008706
218,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,OFEP,OZYB,LXHR,Small,3_Small,Lower is better,"Total per 1,000 months",2.848022913,med,0.237783102,2.661376003,0.763636364,NA,NA,NA,NA,0.041615252,0.965576434
219,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,SCQV,JZKU,QJYD,Rural,4_Rural,Lower is better,Percentage,0,med,0.228637598,0,0.440322581,0,0,0.053430702,0.567057096,0.017996627,0.294415101
220,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MZRB,JZKU,QJYD,Rural,4_Rural,Lower is better,Percentage,0,med,0.24464223,0,0.486451613,0,0,0.068109466,0.53303367,0.019157699,0.212078674
221,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,KLFJ,BEHR,XRZZ,Rural,4_Rural,Lower is better,Percentage,0,med,0.219492094,0,0.410967742,0,0,0.061063659,0.561386525,0.018964187,0.237029106
222,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,MZRB,TPDF,GFBK,Rural,4_Rural,Lower is better,Percentage,0,med,0.217205718,0,0.490645161,0,0,0.052843551,0.555715954,0.018577163,0.217068761
223,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,BMLU,TPDF,GFBK,Rural,4_Rural,Lower is better,Percentage,0,med,0.19891471,0,0.444516129,0,0,0.055779304,0.504680815,0.019931748,0.274454755
224,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,EAPK,BCYG,FDRJ,Small,3_Small,Lower is better,Percentage,0,med,0.19891471,0,0.513333333,0,0,0.046972046,0.618092235,0.118687196,0.315682098
225,"MEDICAL-727, MEDICAL-735",FWIQ,WERV,DEER,None,EAPK,VPXL,RGKO,Rural,4_Rural,Lower is better,Percentage,0,med,0.262933237,0,0.429714286,0,0,0.054017852,0.561386525,0.053295938,0.431541682
